"skuId","retailPrice","productName","armSkuName","skuName"
"DZH318Z08M9L/00JD","0.776","Virtual Machines Dlsv5 Series","Standard_D16ls_v5","D16ls v5"
"DZH318Z0CSHB/007M","3.392","Virtual Machines Edsv4 Series Windows","Standard_E64-16ds_v4","E64-16ds v4 Low Priority"
"DZH318Z09LR4/0005","2.122848","Virtual Machines Ebsv5 Series Windows","Standard_E96bs_v5","Standard_E96bs_v5 Spot"
"DZH318Z093XK/016C","2.198","Virtual Machines Easv5 Series Windows","Standard_E48as_v5","E48as v5 Low Priority"
"DZH318Z08LV0/0067","6.968","Virtual Machines MdSv2 Series Windows","Standard_M64dms_v2","M64dms_v2 Low Priority"
"DZH318Z0CTQD/00B1","19.896","MSv2 Series Dedicated Host","Msv2MedMem Type1","Msv2MedMem Type1"
"DZH318Z0BQNM/00D0","0.018","Virtual Machines A Series Basic Windows","Basic_A0","A0"
"DZH318Z08Q75/0017","0.81","Virtual Machines FX Series","Standard_FX36mds","Standard_FX36mds Low Priority"
"DZH318Z093X0/015M","0.0632","Virtual Machines Eadsv5 Series","Standard_E4-2ads_v5","E4-2ads v5 Low Priority"
"DZH318Z0BPVN/00B1","0.202","Virtual Machines ESv3 Series Windows","Standard_E4s_v3","E4s v3 Low Priority"
"DZH318Z0BPVN/02HD","0.202","Virtual Machines ESv3 Series Windows","Standard_E4-2s_v3","E4-2s v3 Low Priority"
"DZH318Z0BPWH/0099","0.202","Virtual Machines Ev3 Series Windows","Standard_E4_v3","E4 v3 Low Priority"
"DZH318Z0BX63/01TF","6.3112","Virtual Machines MSv2 Series Windows","Standard_M208-104ms_v2","M208-104ms_v2 Spot"
"DZH318Z096T1/07CJ","1.788531","Virtual Machines Esv5 Series Windows","Standard_E104is_v5","E104is v5 Spot"
"DZH318Z0BPX4/001B","1.276","Virtual Machines NDS Series Windows","Standard_ND6s","ND6s Low Priority"
"DZH318Z09B5X/003Z","0.174","DCadsv5-series Windows","Standard_DC4ads_v5","Standard_DC4ads_v5 Low Priority"
"DZH318Z0K9JH/005R","0.691","Virtual Machines Basv2 Series","Standard_B16as_v2","B16as v2"
"DZH318Z0K7D1/003S","0","Virtual Machines Mdsv3 Medium Memory Series Windows","Standard_M96ds_1_v3","Standard_M96ds_1_v3"
"DZH318Z0BQ4X/006B","0.097","Virtual Machines FSv2 Series","Standard_F2s_v2","F2s v2"
"DZH318Z0BPRJ/00GF","0.041","Virtual Machines Av2 Series","Standard_A1_v2","A1 v2"
"DZH318Z08NRF/003C","0.0272","DCdsv3 Series Linux","Standard_DC1ds_v3","standard_DC1ds_v3 Low Priority"
"DZH318Z0BPW7/000G","5.615","Virtual Machines NCSv2 Series Windows","Standard_NC24rs_v2","NC24rs v2 Low Priority"
"DZH318Z0BXN8/0014","0.2876","Virtual Machines PB Series Windows","Standard_PB12s","PB12s Spot"
"DZH318Z09LQP/00ZR","2.00786","Virtual Machines Ebdsv5 Series","Standard_E112ibds_v5","Standard_E112ibds_v5 Spot"
"DZH318Z08MC5/00CN","0.726134","Virtual Machines Ddsv5 Series Windows","Standard_D48ds_v5","Standard_D48ds_v5 Spot"
"DZH318Z0D1L3/00VX","7.808","Virtual Machines Ev4 Series Windows","Standard_E64_v4","E64 v4"
"DZH318Z09LR4/00K0","2.639965","Virtual Machines Ebsv5 Series Windows","Standard_E112ibs_v5","Standard_E112ibs_v5 Spot"
"DZH318Z08M9F/0089","1.459","Virtual Machines Ddv5 Series Windows","Standard_D32d_v5","Standard_D32d_v5 Low Priority"
"DZH318Z08NQZ/003L","0.161","DCsv3 Series Windows","Standard_DC1s_v3","standard_DC1s_v3"
"DZH318Z092S9/008S","0.243","Virtual Machines Epsv5 Series","Standard_E4ps_v5","Standard_E4ps_v5"
"DZH318Z0BPW4/0019","2.236","Virtual Machines DS Series Windows","Standard_DS14","DS14"
"DZH318Z0BPVW/001L","2.236","Virtual Machines D Series Windows","Standard_D14","D14"
"DZH318Z0BPVN/02J2","0.053525","Virtual Machines ESv3 Series Windows","Standard_E4s_v3","E4s v3 Spot"
"DZH318Z09LR5/002K","0.57","Virtual Machines Ebsv5 Series","Standard_E32bs_v5","Standard_E32bs_v5 Low Priority"
"DZH318Z09B60/005P","0.768","ECadsv5-series Windows","Standard_EC16ads_v5","Standard_EC16ads_v5 Low Priority"
"DZH318Z08M9J/00JM","1.739","Virtual Machines Ev5 Series","Standard_E104i_v5","Standard_E104i_v5 Low Priority"
"DZH318Z092SB/009H","0.294","Virtual Machines Dpsv5 Series Windows","Standard_D8ps_v5","Standard_D8ps_v5 Low Priority"
"DZH318Z08M9W/0091","0.023","Virtual Machines Dsv5 Series","Standard_D2s_v5","Standard_D2s_v5 Low Priority"
"DZH318Z0BDCG/0058","1.6","Virtual Machines ECadsccv5 Series Windows","Standard_EC32ads_cc_v5","Standard_EC32ads_cc_v5 Low Priority"
"DZH318Z0BQ4V/003Z","0.595","Virtual Machines LS Series","Standard_L32s","L32s Low Priority"
"DZH318Z09B66/001L","2.29","ECasv5-series Windows","Standard_EC20as_v5","Standard_EC20as_v5"
"DZH318Z09JCM/00J6","1.163","Virtual Machines NVadsA10v5 Series Windows","Standard_NV18ads_A10_v5","Standard_NV18ads_A10_v5 Low Priority"
"DZH318Z0K9JL/00SS","0.086","Virtual Machines Bpsv2 Series Windows","Standard_B2ps_v2","B2ps v2"
"DZH318Z0BX63/022Z","4.2665","Virtual Machines MSv2 Series Windows","Standard_M128ms_v2","M128ms_v2 Spot"
"DZH318Z092SD/0031","2.208","Virtual Machines Dpsv5 Series","Standard_D48ps_v5","Standard_D48ps_v5"
"DZH318Z093WZ/011L","0.3288","Virtual Machines Easv5 Series","Standard_E48as_v5","E48as v5 Spot"
"DZH318Z0BPRB/00PR","0.070421","Virtual Machines A Series Basic","Basic_A3","A3 Spot"
"DZH318Z0BQ4B/00HR","0.067","Virtual Machines D Series","Standard_D3","D3 Low Priority"
"DZH318Z0BQ4S/00F5","0.067","Virtual Machines DS Series","Standard_DS3","DS3 Low Priority"
"DZH318Z0CSHL/00D0","0.608","Virtual Machines Esv4 Series","Standard_E8-4s_v4","E8-4s v4"
"DZH318Z093WX/0157","1.599036","Virtual Machines Eadsv5 Series Windows","Standard_E96-24ads_v5","E96-24ads v5 Spot"
"DZH318Z0K801/005B","5.536","Virtual Machines ECedsv5 Series","Standard_EC64eds_v5","EC64edsv5"
"DZH318Z08MC6/006N","4.352","Virtual Machines Ddsv5 Series","Standard_D64ds_v5","Standard_D64ds_v5"
"DZH318Z096T1/0857","0.064758","Virtual Machines Esv5 Series Windows","Standard_E4-2s_v5","E4-2s v5 Spot"
"DZH318Z0CM2B/003T","5.52","Virtual Machines Dav4 Series","Standard_D96a_v4","D96a v4"
"DZH318Z0CM2C/003H","5.52","Virtual Machines Dasv4 Series","Standard_D96as_v4","D96as v4"
"DZH318Z0BXNW/001G","0.4316","Virtual Machines PB Series","Standard_PB24s","PB24s Spot"
"DZH318Z0BX5L/02B2","5.3544","Virtual Machines MSv2 Series","Standard_M208-104ms_v2","M208-104ms_v2 Spot"
"DZH318Z0BPVM/01T5","0.11697","Virtual Machines Dv2 Series Windows","Standard_D13_v2","D13 v2 Spot"
"DZH318Z0D1MV/0044","3.312","Virtual Machines Dv4 Series Windows","Standard_D32_v4","D32 v4"
"DZH318Z0K802/0067","0.106","Virtual Machines ECedsv5 Series Windows","Standard_EC2eds_v5","EC2edsv5 Spot"
"DZH318Z0BPWH/00QM","0.976","Virtual Machines Ev3 Series Windows","Standard_E20_v3","E20 v3 Low Priority"
"DZH318Z0BPVN/00QM","0.976","Virtual Machines ESv3 Series Windows","Standard_E20s_v3","E20s v3 Low Priority"
"DZH318Z0CSHK/0094","5.536","Virtual Machines Edsv4 Series","Standard_E64-32ds_v4","E64-32ds v4"
"DZH318Z0BQ4J/0059","0.454","Virtual Machines H Series","Standard_H16r","H16r Low Priority"
"DZH318Z0BQ4W/00LH","3.248","Virtual Machines MS Series","Standard_M32ts","M32ts"
"DZH318Z08NRP/001Q","0.6312","Virtual Machines Lsv3 Series Windows","Standard_L32s_v3","Standard_L32s_v3 Spot"
"DZH318Z0K7X6/002K","1.459","Virtual Machines ECesv5 Series","Standard_EC96es_v5","EC96esv5 Low Priority"
"DZH318Z092QJ/00L6","0.0181","Virtual Machines Dpldsv5 Series Windows","Standard_D2plds_v5","Standard_D2plds_v5 Spot"
"DZH318Z0CGPD/000F","2.33","Virtual Machines NVasv4 Series","Standard_NV32as_v4","NV32as v4"
"DZH318Z0KGPJ/002J","1.433","Virtual Machines NGadsV620v1 Series Windows","Standard_NG16ads_V620_v1","NG16adsV620 Low Priority"
"DZH318Z08M99/00GH","1.9488","Virtual Machines Dldsv5 Series Windows","Standard_D48lds_v5","D48lds v5 Spot"
"DZH318Z0CSHK/03NQ","0.694076","Virtual Machines Edsv4 Series","Standard_E80ids_v4","E80ids v4 Spot"
"DZH318Z093WZ/0150","0.0548","Virtual Machines Easv5 Series","Standard_E4as_v5","E4as v5 Low Priority"
"DZH318Z0K7X5/008Z","7.808","Virtual Machines ECesv5 Series Windows","Standard_EC64es_v5","EC64esv5"
"DZH318Z09LR4/007H","0.353808","Virtual Machines Ebsv5 Series Windows","Standard_E16bs_v5","Standard_E16bs_v5 Spot"
"DZH318Z0BQPS/00T6","0.043155","Virtual Machines FS Series Windows","Standard_F4s","F4s Spot"
"DZH318Z0K7X5/008W","0.0976","Virtual Machines ECesv5 Series Windows","Standard_EC2es_v5","EC2esv5 Spot"
"DZH318Z0BDL6/0007","4.992","Virtual Machines DCasccv5 Series","Standard_DC96as_cc_v5","Standard_DC96as_cc_v5"
"DZH318Z0K9K9/00T0","0.096","Virtual Machines Bsv2 Series","Standard_B2s_v2","B2s v2"
"DZH318Z092SG/00N5","0.046","Virtual Machines Epdsv5 Series Windows","Standard_E4pds_v5","Standard_E4pds_v5 Spot"
"DZH318Z0BDL9/0010","0.1","Virtual Machines DCadsccv5 Series","Standard_DC8ads_cc_v5","Standard_DC8ads_cc_v5 Low Priority"
"DZH318Z0BPWD/01LP","3.392","Virtual Machines DSv3 Series Windows","Standard_D32-16s_v3","D32-16s v3"
"DZH318Z0BPWD/003Z","3.392","Virtual Machines DSv3 Series Windows","Standard_D32s_v3","D32s v3"
"DZH318Z0BPVL/00B3","3.392","Virtual Machines Dv3 Series Windows","Standard_D32_v3","D32 v3"
"DZH318Z0BPWD/01LR","3.392","Virtual Machines DSv3 Series Windows","Standard_D32-8s_v3","D32-8s v3"
"DZH318Z0D1L6/00MP","7.296","Virtual Machines Ddv4 Series Windows","Standard_D64d_v4","D64d v4"
"DZH318Z0CSHK/00GD","0.277","Virtual Machines Edsv4 Series","Standard_E16-8ds_v4","E16-8ds v4 Low Priority"
"DZH318Z0BDL4/001B","1.254","Virtual Machines DCasccv5 Series Windows","Standard_DC32as_cc_v5","Standard_DC32as_cc_v5 Low Priority"
"DZH318Z092SF/0032","0.0872","Virtual Machines Dpdsv5 Series","Standard_D16pds_v5","Standard_D16pds_v5 Spot"
"DZH318Z09B68/0047","0.438","ECasv5-series Linux","Standard_EC32as_v5","Standard_EC32as_v5 Low Priority"
"DZH318Z09JCN/00K8","2.3504","Virtual Machines NVadsA10v5 Series","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5 Spot"
"DZH318Z0C620/017X","6.994","ESv3 Series Dedicated Host","Esv3_Type4","Esv3 Type4"
"DZH318Z0BQ4X/01D3","0.466","Virtual Machines FSv2 Series","Standard_F48s_v2","F48s v2 Low Priority"
"DZH318Z08W2R/002H","0.05","Virtual Machines Dadsv5 Series","Standard_D4ads_v5","Standard_D4ads_v5 Low Priority"
"DZH318Z08NR0/0038","0.046","DCsv3 Series Linux","Standard_DC2s_v3","standard_DC2s_v3 Low Priority"
"DZH318Z0BP44/000H","0.89","Virtual Machines LSv2 Series Windows","Standard_L16s_v2","L16s v2 Low Priority"
"DZH318Z092SF/003D","0.0872","Virtual Machines Dpdsv5 Series","Standard_D8pds_v5","Standard_D8pds_v5 Low Priority"
"DZH318Z0BQ34/00T8","0.304","Virtual Machines Dv2 Series","Standard_D14_v2","D14 v2 Low Priority"
"DZH318Z0BQ4C/02N0","0.304","Virtual Machines DSv2 Series","Standard_DS14-8_v2","DS14-8 v2 Low Priority"
"DZH318Z0BQ4C/02HJ","0.304","Virtual Machines DSv2 Series","Standard_DS14-4_v2","DS14-4 v2 Low Priority"
"DZH318Z0BQ4C/00TR","0.304","Virtual Machines DSv2 Series","Standard_DS14_v2","DS14 v2 Low Priority"
"DZH318Z0CM93/004K","0.674323","Virtual Machines Dasv4 Series Windows","Standard_D64as_v4","D64as v4 Spot"
"DZH318Z08KCJ/001K","4.68","Virtual Machines HBrsv3 Series","Standard_HB120-32rs_v3","HB120-32rs_v3"
"DZH318Z08KCJ/001Q","4.68","Virtual Machines HBrsv3 Series","Standard_HB120-64rs_v3","HB120-64rs_v3"
"DZH318Z08KCJ/0001","4.68","Virtual Machines HBrsv3 Series","Standard_HB120rs_v3","HB120rs_v3"
"DZH318Z08KCJ/000K","4.68","Virtual Machines HBrsv3 Series","Standard_HB120-16rs_v3","HB120-16rs_v3"
"DZH318Z08KCJ/002V","4.68","Virtual Machines HBrsv3 Series","Standard_HB120-96rs_v3","HB120-96rs_v3"
"DZH318Z0BPVL/00Q5","5.088","Virtual Machines Dv3 Series Windows","Standard_D48_v3","D48 v3"
"DZH318Z0BPWD/00Q2","5.088","Virtual Machines DSv3 Series Windows","Standard_D48s_v3","D48s v3"
"DZH318Z0CF0K/003M","0.092","Virtual Machines DCSv2 Series","Standard_DC4s_v2","DC4s v2 Low Priority"
"DZH318Z092SH/0090","0.442","Virtual Machines Epdsv5 Series","Standard_E32pds_v5","Standard_E32pds_v5 Low Priority"
"DZH318Z0CSHB/00H1","0.212","Virtual Machines Edsv4 Series Windows","Standard_E4-2ds_v4","E4-2ds v4 Low Priority"
"DZH318Z0C0XF/0007","1.14","Virtual Machines NVSv3 Series","Standard_NV48s_v3","NV48s v3 Low Priority"
"DZH318Z0CM2D/0222","2.432","Virtual Machines Easv4 Series","Standard_E32-16as_v4","E32-16as_v4"
"DZH318Z0DB0Z/00M4","7.023","ESv4 Series Dedicated Host","Esv4_Type2","Esv4 Type2"
"DZH318Z08M9T/006B","0.109876","Virtual Machines Dsv5 Series Windows","Standard_D8s_v5","Standard_D8s_v5 Spot"
"DZH318Z0BQ4R/04Q7","0.269056","Virtual Machines ESv3 Series","Standard_E32-8s_v3","E32-8s v3 Spot"
"DZH318Z09LQP/0059","0.318","Virtual Machines Ebdsv5 Series","Standard_E16bds_v5","Standard_E16bds_v5 Low Priority"
"DZH318Z0BQPW/0018","2.785","Virtual Machines DSv2 Series Windows","Standard_DS15_v2","DS15 v2"
"DZH318Z0BPVM/00BQ","2.785","Virtual Machines Dv2 Series Windows","Standard_D15_v2","D15 v2"
"DZH318Z09B62/001C","3.552","ECadsv5-series Linux","Standard_EC48ads_v5","Standard_EC48ads_v5"
"DZH318Z093XK/0155","10.992","Virtual Machines Easv5 Series Windows","Standard_E96-48as_v5","E96-48as v5"
"DZH318Z09B68/0050","0.116697","ECasv5-series Linux","Standard_EC4as_v5","Standard_EC4as_v5 Spot"
"DZH318Z09JCM/00JC","3.0128","Virtual Machines NVadsA10v5 Series Windows","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5 Spot"
"DZH318Z0CM92/0176","4.685","Virtual Machines Easv4 Series Windows","Standard_E96-48as_v4","E96-48as_v4 Low Priority"
"DZH318Z09B5Z/0035","0.5","DCadsv5-series Linux","Standard_DC8ads_v5","Standard_DC8ads_v5"
"DZH318Z0BCGX/0036","0.7192","Virtual Machines NCadsA10v4 Series Windows","Standard_NC8ads_A10_v4","Standard_NC8ads_A10_v4 Spot"
"DZH318Z09B66/003K","5.496","ECasv5-series Windows","Standard_EC48as_v5","Standard_EC48as_v5"
"DZH318Z0CM2D/003Z","0.152","Virtual Machines Easv4 Series","Standard_E20as_v4","E20as v4 Spot"
"DZH318Z0CSHB/00GJ","0.424","Virtual Machines Edsv4 Series Windows","Standard_E8-4ds_v4","E8-4ds v4 Low Priority"
"DZH318Z09B60/002S","2.4","ECadsv5-series Windows","Standard_EC20ads_v5","Standard_EC20ads_v5"
"DZH318Z0BQ4C/04T7","0.039795","Virtual Machines DSv2 Series","Standard_DS12-1_v2","DS12-1 v2 Spot"
"DZH318Z0BQ4L/00GT","0.875","Virtual Machines Ev3 Series","Standard_E64_v3","E64 v3 Low Priority"
"DZH318Z0BQ4R/00HL","0.875","Virtual Machines ESv3 Series","Standard_E64s_v3","E64s v3 Low Priority"
"DZH318Z0BQ4R/023W","0.875","Virtual Machines ESv3 Series","Standard_E64-16s_v3","E64-16s v3 Low Priority"
"DZH318Z0BQ4R/01BN","0.875","Virtual Machines ESv3 Series","Standard_E64-32s_v3","E64-32s v3 Low Priority"
"DZH318Z0K6P6/000P","45.059","NDamsr A100 v4 Series Dedicated Host","NDamsrA100v4_Type1","NDamsrA100v4 Type1"
"DZH318Z092QL/005P","0.089","Virtual Machines Dpldsv5 Series","Standard_D2plds_v5","Standard_D2plds_v5"
"DZH318Z093XK/016X","0.305149","Virtual Machines Easv5 Series Windows","Standard_E20as_v5","E20as v5 Spot"
"DZH318Z08W0T/0072","0.0104","Virtual Machines Dasv5 Series","Standard_D2as_v5","Standard_D2as_v5 Spot"
"DZH318Z0CXT1/0093","6.101","Dasv4 Series Dedicated Host","Dasv4_Type2","Dasv4 Type2"
"DZH318Z0BQ4W/047Z","1.4472","Virtual Machines MS Series","Standard_M64-32ms","M64-32ms Spot"
"DZH318Z093XK/0152","10.992","Virtual Machines Easv5 Series Windows","Standard_E96-24as_v5","E96-24as v5"
"DZH318Z08M9J/00JN","1.459","Virtual Machines Ev5 Series","Standard_E96_v5","Standard_E96_v5 Low Priority"
"DZH318Z0CSHH/005G","3.648","Virtual Machines Ddsv4 Series Windows","Standard_D32ds_v4","D32ds v4"
"DZH318Z08W2R/001S","0.3","Virtual Machines Dadsv5 Series","Standard_D48ads_v5","Standard_D48ads_v5 Spot"
"DZH318Z08MC2/003R","0.014185","Virtual Machines Ddv5 Series","Standard_D2d_v5","Standard_D2d_v5 Spot"
"DZH318Z09B6C/001P","0.333","DCasv5-series Linux","Standard_DC32as_v5","Standard_DC32as_v5 Low Priority"
"DZH318Z08M9H/00JR","7.808","Virtual Machines Ev5 Series Windows","Standard_E64_v5","Standard_E64_v5"
"DZH318Z0K7X6/003H","0.486","Virtual Machines ECesv5 Series","Standard_EC32es_v5","EC32esv5 Low Priority"
"DZH318Z0BP4M/000X","7.214","Virtual Machines NCSv3 Series Windows","Standard_NC24rs_v3","NC24rs v3 Low Priority"
"DZH318Z0BDCH/007Z","0.2528","Virtual Machines ECadsccv5 Series","Standard_EC8ads_cc_v5","Standard_EC8ads_cc_v5 Spot"
"DZH318Z08M9K/0089","1.8144","Virtual Machines Dlsv5 Series Windows","Standard_D48ls_v5","D48ls v5 Spot"
"DZH318Z0CSHC/00CH","0.195395","Virtual Machines Esv4 Series Windows","Standard_E16s_v4","E16s v4 Spot"
"DZH318Z093X0/017B","0.632","Virtual Machines Eadsv5 Series","Standard_E8ads_v5","E8ads v5"
"DZH318Z0BPRB/005W","0.0816","Virtual Machines A Series Basic","Basic_A4","A4 Low Priority"
"DZH318Z093WZ/012Z","0.548","Virtual Machines Easv5 Series","Standard_E8as_v5","E8as v5"
"DZH318Z0BX63/020Z","3.0688","Virtual Machines MSv2 Series Windows","Standard_M192is_v2","M192is_v2 Spot"
"DZH318Z0CP07/004V","1.656","Virtual Machines Dsv4 Series Windows","Standard_D16s_v4","D16s v4"
"DZH318Z08MC5/00CS","0.912","Virtual Machines Ddsv5 Series Windows","Standard_D8ds_v5","Standard_D8ds_v5"
"DZH318Z0K6N9/0009","38.893","NDasr A100 v4 Series Dedicated Host","NDasrA100v4_Type1","NDasrA100v4 Type1"
"DZH318Z08LV1/008W","2.2445","Virtual Machines MdSv2 Series","Standard_M192ids_v2","M192ids_v2 Spot"
"DZH318Z0BDLB/003M","2.931","Virtual Machines ECasccv5 Series Windows","Standard_EC64as_cc_v5","Standard_EC64as_cc_v5 Low Priority"
"DZH318Z092S1/005R","0.407","Virtual Machines Dplsv5 Series Windows","Standard_D48pls_v5","Standard_D48pls_v5 Spot"
"DZH318Z0CSHB/00BJ","4.24","Virtual Machines Edsv4 Series Windows","Standard_E32-16ds_v4","E32-16ds v4"
"DZH318Z0CGPN/0005","2.29194","Virtual Machines HBSv2 Series Windows","Standard_HB120rs_v2","HB120rs v2 Spot"
"DZH318Z0CM94/0001","0.662","Virtual Machines Dav4 Series Windows","Standard_D16a_v4","D16a v4 Low Priority"
"DZH318Z0CM93/0008","0.662","Virtual Machines Dasv4 Series Windows","Standard_D16as_v4","D16as v4 Low Priority"
"DZH318Z092S9/008C","0.973","Virtual Machines Epsv5 Series","Standard_E16ps_v5","Standard_E16ps_v5"
"DZH318Z096T1/05D4","7.808","Virtual Machines Esv5 Series Windows","Standard_E64s_v5","E64s v5"
"DZH318Z096T1/05D3","7.808","Virtual Machines Esv5 Series Windows","Standard_E64-32s_v5","E64-32s v5"
"DZH318Z096T1/05DT","7.808","Virtual Machines Esv5 Series Windows","Standard_E64-16s_v5","E64-16s v5"
"DZH318Z0BDL9/000V","0.25","Virtual Machines DCadsccv5 Series","Standard_DC4ads_cc_v5","Standard_DC4ads_cc_v5"
"DZH318Z093XK/0163","0.030515","Virtual Machines Easv5 Series Windows","Standard_E2as_v5","E2as v5 Spot"
"DZH318Z08NRD/002R","0.146","DCdsv3 Series Windows","Standard_DC2ds_v3","standard_DC2ds_v3 Low Priority"
"DZH318Z0BQM2/0030","0.765","Virtual Machines NCSv3 Series","Standard_NC6s_v3","NC6s v3 Low Priority"
"DZH318Z0D1L4/00HC","0.369104","Virtual Machines Dv4 Series","Standard_D64_v4","D64 v4 Spot"
"DZH318Z092SD/00BM","0.0184","Virtual Machines Dpsv5 Series","Standard_D4ps_v5","Standard_D4ps_v5 Spot"
"DZH318Z08M9L/00HP","1.552","Virtual Machines Dlsv5 Series","Standard_D32ls_v5","D32ls v5"
"DZH318Z08M9R/0094","1.107","Virtual Machines Edv5 Series","Standard_E64d_v5","Standard_E64d_v5 Low Priority"
"DZH318Z0KGPJ/002M","7.166","Virtual Machines NGadsV620v1 Series Windows","Standard_NG32ads_V620_v1","NG32adsV620"
"DZH318Z0BPVX/0011","6.38","Virtual Machines NV Series Windows","Standard_NV24","NV24"
"DZH318Z0BPX4/001H","0.404811","Virtual Machines NDS Series Windows","Standard_ND6s","ND6s Spot"
"DZH318Z0D1L7/00XX","0.030491","Virtual Machines Ev4 Series","Standard_E4_v4","E4 v4 Spot"
"DZH318Z0K802/002C","4.24","Virtual Machines ECedsv5 Series Windows","Standard_EC32eds_v5","EC32edsv5"
"DZH318Z09B6B/0035","0.333906","DCasv5-series Windows","Standard_DC8as_v5","Standard_DC8as_v5 Spot"
"DZH318Z08NR0/002Q","0.190808","DCsv3 Series Linux","Standard_DC8s_v3","standard_DC8s_v3 Spot"
"DZH318Z0BXNW/0014","0.2158","Virtual Machines PB Series","Standard_PB12s","PB12s Spot"
"DZH318Z09B62/001B","2.368","ECadsv5-series Linux","Standard_EC32ads_v5","Standard_EC32ads_v5"
"DZH318Z0BQM3/005X","0.744","Virtual Machines LSv2 Series","Standard_L80s_v2","L80s v2 Spot"
"DZH318Z0BQ4W/052V","14.472","Virtual Machines MS Series","Standard_M64m","M64m"
"DZH318Z0BQ4W/002Q","14.472","Virtual Machines MS Series","Standard_M64ms","M64ms"
"DZH318Z0BQ4W/01J0","14.472","Virtual Machines MS Series","Standard_M64-32ms","M64-32ms"
"DZH318Z0BQ4W/01L6","14.472","Virtual Machines MS Series","Standard_M64-16ms","M64-16ms"
"DZH318Z08M9V/00MP","1.656","Virtual Machines Dv5 Series Windows","Standard_D16_v5","Standard_D16_v5"
"DZH318Z08M9V/00N4","0.054938","Virtual Machines Dv5 Series Windows","Standard_D4_v5","Standard_D4_v5 Spot"
"DZH318Z096SR/02CZ","0.063414","Virtual Machines Esv5 Series","Standard_E8-4s_v5","E8-4s v5 Spot"
"DZH318Z0CSHK/00D0","2.768","Virtual Machines Edsv4 Series","Standard_E32-16ds_v4","E32-16ds v4"
"DZH318Z0K802/000C","12.72","Virtual Machines ECedsv5 Series Windows","Standard_EC96eds_v5","EC96edsv5"
"DZH318Z0BQ35/01B3","0.006","Virtual Machines BS Series","Standard_B1ls","B1ls"
"DZH318Z092S1/006K","1.628","Virtual Machines Dplsv5 Series Windows","Standard_D48pls_v5","Standard_D48pls_v5 Low Priority"
"DZH318Z0CSHC/009W","0.195395","Virtual Machines Esv4 Series Windows","Standard_E16-8s_v4","E16-8s v4 Spot"
"DZH318Z08NRD/001W","1.456","DCdsv3 Series Windows","Standard_DC8ds_v3","standard_DC8ds_v3"
"DZH318Z0CM2D/003V","0.0152","Virtual Machines Easv4 Series","Standard_E2as_v4","E2as v4 Spot"
"DZH318Z0BPW7/0017","6.38","Virtual Machines NCSv2 Series Windows","Standard_NC12s_v2","NC12s v2"
"DZH318Z0K1LF/003R","4.4928","Virtual Machines HXrs Series","Standard_HX176-24rs","HX176-24rs Spot"
"DZH318Z08NR0/001W","0.552","DCsv3 Series Linux","Standard_DC24s_v3","standard_DC24s_v3 Low Priority"
"DZH318Z08KCJ/000F","0.743184","Virtual Machines HBrsv3 Series","Standard_HB120rs_v3","HB120rs_v3 Spot"
"DZH318Z0BQ5T/0033","0.2682","Virtual Machines NCSv2 Series","Standard_NC6s_v2","NC6s v2 Spot"
